id,type,pathway_source,substrate1,substrate2,substrate3,substrate4,substrate5,product1,product2,product3,product4,product5
47,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00877,,,,,cpd:C01144,,,,
49,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00136,,,,,cpd:C00877,,,,
51,reversible,path:hsa00071 Fatty acid degradation,cpd:C05280,,,,,cpd:C05279,,,,
51,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05279,,,,,cpd:C05280,,,,
53,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C00136,,,,cpd:C00010,cpd:C05269,,,
53,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00010,cpd:C05269,,,,cpd:C00024,cpd:C00136,,,
54,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C00136,,,,cpd:C00010,cpd:C05269,,,
54,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00010,cpd:C05269,,,,cpd:C00024,cpd:C00136,,,
55,reversible,path:hsa00071 Fatty acid degradation,cpd:C05268,,,,,cpd:C05269,,,,
55,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05269,,,,,cpd:C05268,,,,
56,reversible,path:hsa00071 Fatty acid degradation,cpd:C05268,,,,,cpd:C05271,,,,
56,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05271,,,,,cpd:C05268,,,,
57,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05270,,,,,cpd:C05271,,,,
58,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05270,,,,,cpd:C05271,,,,
59,reversible,path:hsa00071 Fatty acid degradation,cpd:C05268,,,,,cpd:C05269,,,,
59,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05269,,,,,cpd:C05268,,,,
61,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05270,,,,,cpd:C05271,,,,
62,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C05270,,,,cpd:C05267,cpd:C00010,,,
62,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05267,cpd:C00010,,,,cpd:C00024,cpd:C05270,,,
63,reversible,path:hsa00071 Fatty acid degradation,cpd:C05266,,,,,cpd:C05267,,,,
63,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05267,,,,,cpd:C05266,,,,
64,reversible,path:hsa00071 Fatty acid degradation,cpd:C05266,,,,,cpd:C05276,,,,
64,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05276,,,,,cpd:C05266,,,,
65,irreversible,path:hsa00071 Fatty acid degradation,cpd:C01944,,,,,cpd:C05276,,,,
66,reversible,path:hsa00071 Fatty acid degradation,cpd:C05266,,,,,cpd:C05267,,,,
66,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05267,,,,,cpd:C05266,,,,
68,irreversible,path:hsa00071 Fatty acid degradation,cpd:C01944,,,,,cpd:C05276,,,,
69,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C01944,,,,cpd:C05265,cpd:C00010,,,
69,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05265,cpd:C00010,,,,cpd:C00024,cpd:C01944,,,
70,reversible,path:hsa00071 Fatty acid degradation,cpd:C05264,,,,,cpd:C05265,,,,
70,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05265,,,,,cpd:C05264,,,,
71,reversible,path:hsa00071 Fatty acid degradation,cpd:C05264,,,,,cpd:C05275,,,,
71,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05275,,,,,cpd:C05264,,,,
72,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05274,,,,,cpd:C05275,,,,
73,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05274,,,,,cpd:C05275,,,,
74,reversible,path:hsa00071 Fatty acid degradation,cpd:C05264,,,,,cpd:C05265,,,,
74,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05265,,,,,cpd:C05264,,,,
79,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C05274,,,,cpd:C05263,cpd:C00010,,,
79,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05263,cpd:C00010,,,,cpd:C00024,cpd:C05274,,,
80,reversible,path:hsa00071 Fatty acid degradation,cpd:C05262,,,,,cpd:C05263,,,,
80,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05263,,,,,cpd:C05262,,,,
81,reversible,path:hsa00071 Fatty acid degradation,cpd:C05262,,,,,cpd:C03221,,,,
81,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C03221,,,,,cpd:C05262,,,,
82,irreversible,path:hsa00071 Fatty acid degradation,cpd:C01832,,,,,cpd:C03221,,,,
84,reversible,path:hsa00071 Fatty acid degradation,cpd:C00226,,,,,cpd:C00071,,,,
84,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00071,,,,,cpd:C00226,,,,
86,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00527,,,,,cpd:C00877,,,,
88,reversible,path:hsa00071 Fatty acid degradation,cpd:C05262,,,,,cpd:C05263,,,,
88,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05263,,,,,cpd:C05262,,,,
90,irreversible,path:hsa00071 Fatty acid degradation,cpd:C01832,,,,,cpd:C03221,,,,
94,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C01832,,,,cpd:C05261,cpd:C00010,,,
94,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05261,cpd:C00010,,,,cpd:C00024,cpd:C01832,,,
95,reversible,path:hsa00071 Fatty acid degradation,cpd:C05260,,,,,cpd:C05273,,,,
95,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05273,,,,,cpd:C05260,,,,
96,irreversible,path:hsa00071 Fatty acid degradation,cpd:C02593,,,,,cpd:C05273,,,,
97,reversible,path:hsa00071 Fatty acid degradation,cpd:C05260,,,,,cpd:C05261,,,,
97,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05261,,,,,cpd:C05260,,,,
213,reversible,path:hsa00071 Fatty acid degradation,cpd:C00071,,,,,cpd:C00162,,,,
213,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00162,,,,,cpd:C00071,,,,
100,reversible,path:hsa00071 Fatty acid degradation,cpd:C05260,,,,,cpd:C05261,,,,
100,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05261,,,,,cpd:C05260,,,,
102,irreversible,path:hsa00071 Fatty acid degradation,cpd:C02593,,,,,cpd:C05273,,,,
103,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00162,,,,,cpd:C03547,,,,
105,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,cpd:C02593,,,,cpd:C05259,cpd:C00010,,,
105,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05259,cpd:C00010,,,,cpd:C00024,cpd:C02593,,,
106,reversible,path:hsa00071 Fatty acid degradation,cpd:C05258,,,,,cpd:C05259,,,,
106,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05259,,,,,cpd:C05258,,,,
107,reversible,path:hsa00071 Fatty acid degradation,cpd:C05258,,,,,cpd:C05272,,,,
107,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05272,,,,,cpd:C05258,,,,
108,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00154,,,,,cpd:C05272,,,,
109,reversible,path:hsa00071 Fatty acid degradation,cpd:C00249,,,,,cpd:C00154,,,,
109,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00154,,,,,cpd:C00249,,,,
110,reversible,path:hsa00071 Fatty acid degradation,cpd:C05258,,,,,cpd:C05259,,,,
110,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C05259,,,,,cpd:C05258,,,,
112,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00154,,,,,cpd:C05272,,,,
211,irreversible,path:hsa00071 Fatty acid degradation,cpd:C02990,,,,,cpd:C00154,,,,
115,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00136,,,,,cpd:C00877,,,,
116,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05270,,,,,cpd:C05271,,,,
117,irreversible,path:hsa00071 Fatty acid degradation,cpd:C01944,,,,,cpd:C05276,,,,
118,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05274,,,,,cpd:C05275,,,,
119,irreversible,path:hsa00071 Fatty acid degradation,cpd:C01832,,,,,cpd:C03221,,,,
120,irreversible,path:hsa00071 Fatty acid degradation,cpd:C02593,,,,,cpd:C05273,,,,
121,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00154,,,,,cpd:C05272,,,,
203,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00154,,,,,cpd:C05272,,,,
204,irreversible,path:hsa00071 Fatty acid degradation,cpd:C02593,,,,,cpd:C05273,,,,
208,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00154,,,,,cpd:C02990,,,,
217,reversible,path:hsa00071 Fatty acid degradation,cpd:C00024,,,,,cpd:C00332,,,,
217,reversible_reverse,path:hsa00071 Fatty acid degradation,cpd:C00332,,,,,cpd:C00024,,,,
225,irreversible,path:hsa00071 Fatty acid degradation,cpd:C05270,,,,,cpd:C05271,,,,
226,irreversible,path:hsa00071 Fatty acid degradation,cpd:C00136,,,,,cpd:C00877,,,,
137,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C05443,,,,,cpd:C01561,,,,
44,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15782,,,,,cpd:C15783,,,,
45,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C05437,,,,,cpd:C05439,,,,
139,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01561,,,,,cpd:C01673,,,,
46,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01164,,,,,cpd:C00187,,,,
47,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01189,,,,,cpd:C01164,,,,
48,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C03845,,,,,cpd:C01189,,,,
51,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15777,,,,,cpd:C15780,,,,
56,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15781,,,,,cpd:C01789,,,,
57,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15780,,,,,cpd:C15781,,,,
58,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15777,,,,,cpd:C15780,,,,
59,reversible,path:hsa00100 Steroid biosynthesis,cpd:C00187,,,,,cpd:C01802,,,,
59,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C01802,,,,,cpd:C00187,,,,
60,reversible,path:hsa00100 Steroid biosynthesis,cpd:C05107,,,,,cpd:C01164,,,,
60,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C01164,,,,,cpd:C05107,,,,
61,reversible,path:hsa00100 Steroid biosynthesis,cpd:C01189,,,,,cpd:C05439,,,,
61,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C05439,,,,,cpd:C01189,,,,
62,reversible,path:hsa00100 Steroid biosynthesis,cpd:C05437,,,,,cpd:C03845,,,,
62,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C03845,,,,,cpd:C05437,,,,
63,reversible,path:hsa00100 Steroid biosynthesis,cpd:C05108,,,,,cpd:C15915,,,,
63,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C15915,,,,,cpd:C05108,,,,
67,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C08821,,,,,cpd:C01753,,,,
68,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01943,,,,,cpd:C11508,,,,
70,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C11508,,,,,cpd:C15776,,,,
72,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15783,,,,,cpd:C08821,,,,
89,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01054,,,,,cpd:C01724,,,,
90,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C11455,,,,,cpd:C05108,,,,
91,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15776,,,,,cpd:C11522,,,,
92,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15808,,,,,cpd:C15816,,,,
97,reversible,path:hsa00100 Steroid biosynthesis,cpd:C01724,,,,,cpd:C05109,,,,
97,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C05109,,,,,cpd:C01724,,,,
98,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C05108,,,,,cpd:C15808,,,,
99,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01724,,,,,cpd:C11455,,,,
100,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15816,,,,,cpd:C05103,,,,
131,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C02530,,,,,cpd:C00187,,,,
133,reversible,path:hsa00100 Steroid biosynthesis,cpd:C00187,,,,,cpd:C02530,,,,
133,reversible_reverse,path:hsa00100 Steroid biosynthesis,cpd:C02530,,,,,cpd:C00187,,,,
146,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01673,,,,,cpd:C18231,,,,
149,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01561,,,,,cpd:C07712,,,,
160,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C00751,,,,,cpd:C01054,,,,
158,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C03428,,,,,cpd:C00751,,,,
157,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C00448,,,,,cpd:C03428,,,,
163,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C15781,,,,,cpd:C21106,,,,
170,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C01724,,,,,cpd:C11455,,,,
195,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C05103,,,,,cpd:C22112,,,,
196,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C22112,,,,,cpd:C22136,,,,
197,irreversible,path:hsa00100 Steroid biosynthesis,cpd:C22136,,,,,cpd:C05437,,,,
49,irreversible,path:hsa00120 Primary bile acid biosynthesis,cpd:C00187,,,,,cpd:C03594,,,,
9,irreversible,path:hsa00120 Primary bile acid biosynthesis,cpd:C00187,,,,,cpd:C13550,,,,
47,irreversible,path:hsa00120 Primary bile acid biosynthesis,cpd:C00187,,,,,cpd:C15519,,,,
14,irreversible,path:hsa00120 Primary bile acid biosynthesis,cpd:C15610,,,,,cpd:C06341,,,,
